,ObservationDate,State,Region,Confirmed,Deaths,Recovered
438,2020-01-31,Chongqing,Mainland China,211.0,0.0,1.0
439,2020-01-31,Shandong,Mainland China,184.0,0.0,2.0
440,2020-01-31,Sichuan,Mainland China,177.0,1.0,1.0
441,2020-01-31,Jiangsu,Mainland China,168.0,0.0,5.0
442,2020-01-31,Beijing,Mainland China,139.0,1.0,5.0
443,2020-01-31,Shanghai,Mainland China,135.0,1.0,9.0
444,2020-01-31,Fujian,Mainland China,120.0,0.0,0.0
445,2020-01-31,Guangxi,Mainland China,87.0,0.0,2.0
446,2020-01-31,Shaanxi,Mainland China,87.0,0.0,0.0
447,2020-01-31,Yunnan,Mainland China,83.0,0.0,1.0
448,2020-01-31,Hebei,Mainland China,82.0,1.0,0.0
449,2020-01-31,Heilongjiang,Mainland China,59.0,2.0,0.0
450,2020-01-31,Hainan,Mainland China,52.0,1.0,1.0
451,2020-01-31,Liaoning,Mainland China,48.0,0.0,1.0
452,2020-01-31,Shanxi,Mainland China,39.0,0.0,1.0
453,2020-01-31,Tianjin,Mainland China,32.0,0.0,0.0
454,2020-01-31,Guizhou,Mainland China,29.0,0.0,2.0
455,2020-01-31,Gansu,Mainland China,29.0,0.0,0.0
456,2020-01-31,Ningxia,Mainland China,21.0,0.0,0.0
457,2020-01-31,Inner Mongolia,Mainland China,20.0,0.0,1.0
458,2020-01-31,Xinjiang,Mainland China,17.0,0.0,0.0
459,2020-01-31,Jilin,Mainland China,14.0,0.0,1.0
460,2020-01-31,Hong Kong,Hong Kong,12.0,0.0,0.0
461,2020-01-31,Taiwan,Taiwan,10.0,0.0,0.0
462,2020-01-31,Qinghai,Mainland China,8.0,0.0,0.0
463,2020-01-31,Macau,Macau,7.0,0.0,0.0
464,2020-01-31,Tibet,Mainland China,1.0,0.0,0.0
465,2020-01-31,Noname,Thailand,19.0,0.0,5.0
466,2020-01-31,Noname,Japan,15.0,0.0,1.0
467,2020-01-31,Noname,Singapore,13.0,0.0,0.0
468,2020-01-31,Noname,South Korea,11.0,0.0,0.0
469,2020-01-31,Noname,Malaysia,8.0,0.0,0.0
470,2020-01-31,Noname,France,5.0,0.0,0.0
471,2020-01-31,Bavaria,Germany,5.0,0.0,0.0
472,2020-01-31,New South Wales,Australia,4.0,0.0,2.0
473,2020-01-31,Noname,United Arab Emirates,4.0,0.0,0.0
474,2020-01-31,Victoria,Australia,3.0,0.0,0.0
475,2020-01-31,Illinois,US,2.0,0.0,0.0
476,2020-01-31,California,US,2.0,0.0,0.0
477,2020-01-31,Noname,Vietnam,2.0,0.0,0.0
478,2020-01-31,Ontario,Canada,2.0,0.0,0.0
479,2020-01-31,Queensland,Australia,2.0,0.0,0.0
480,2020-01-31,Noname,Italy,2.0,0.0,0.0
481,2020-01-31,Noname,UK,2.0,0.0,0.0
482,2020-01-31,Noname,Russia,2.0,0.0,0.0
483,2020-01-31,Washington,US,1.0,0.0,0.0
484,2020-01-31,Arizona,US,1.0,0.0,0.0
485,2020-01-31,Noname,Nepal,1.0,0.0,0.0
486,2020-01-31,British Columbia,Canada,1.0,0.0,0.0
487,2020-01-31,Noname,Cambodia,1.0,0.0,0.0
488,2020-01-31,Noname,Sri Lanka,1.0,0.0,0.0
489,2020-01-31,Noname,Finland,1.0,0.0,0.0
490,2020-01-31,Noname,Philippines,1.0,0.0,0.0
491,2020-01-31,Noname,India,1.0,0.0,0.0
492,2020-01-31,Noname,Sweden,1.0,0.0,0.0
493,2020-02-01,Hubei,Mainland China,7153.0,249.0,168.0
494,2020-02-01,Zhejiang,Mainland China,599.0,0.0,21.0
495,2020-02-01,Guangdong,Mainland China,535.0,0.0,14.0
496,2020-02-01,Henan,Mainland China,422.0,2.0,3.0
497,2020-02-01,Hunan,Mainland China,389.0,0.0,8.0
498,2020-02-01,Anhui,Mainland China,297.0,0.0,5.0
499,2020-02-01,Jiangxi,Mainland China,286.0,0.0,9.0
500,2020-02-01,Chongqing,Mainland China,247.0,1.0,3.0
501,2020-02-01,Sichuan,Mainland China,207.0,1.0,3.0
502,2020-02-01,Shandong,Mainland China,206.0,0.0,3.0
503,2020-02-01,Jiangsu,Mainland China,202.0,0.0,6.0
504,2020-02-01,Shanghai,Mainland China,169.0,1.0,10.0
505,2020-02-01,Beijing,Mainland China,168.0,1.0,9.0
506,2020-02-01,Fujian,Mainland China,144.0,0.0,0.0
507,2020-02-01,Shaanxi,Mainland China,101.0,0.0,0.0
508,2020-02-01,Guangxi,Mainland China,100.0,0.0,2.0
509,2020-02-01,Hebei,Mainland China,96.0,1.0,0.0
510,2020-02-01,Yunnan,Mainland China,93.0,0.0,2.0
511,2020-02-01,Heilongjiang,Mainland China,80.0,2.0,2.0
512,2020-02-01,Liaoning,Mainland China,64.0,0.0,1.0
513,2020-02-01,Hainan,Mainland China,62.0,1.0,1.0
514,2020-02-01,Shanxi,Mainland China,47.0,0.0,1.0
515,2020-02-01,Tianjin,Mainland China,41.0,0.0,0.0
516,2020-02-01,Gansu,Mainland China,40.0,0.0,0.0
517,2020-02-01,Guizhou,Mainland China,29.0,0.0,2.0
518,2020-02-01,Ningxia,Mainland China,26.0,0.0,0.0
519,2020-02-01,Inner Mongolia,Mainland China,23.0,0.0,1.0
520,2020-02-01,Noname,Japan,20.0,0.0,1.0
521,2020-02-01,Noname,Thailand,19.0,0.0,5.0
522,2020-02-01,Xinjiang,Mainland China,18.0,0.0,0.0
523,2020-02-01,Jilin,Mainland China,17.0,0.0,1.0
524,2020-02-01,Noname,Singapore,16.0,0.0,0.0
525,2020-02-01,Hong Kong,Hong Kong,13.0,0.0,0.0
526,2020-02-01,Noname,South Korea,12.0,0.0,0.0
527,2020-02-01,Taiwan,Taiwan,10.0,0.0,0.0
528,2020-02-01,Qinghai,Mainland China,9.0,0.0,0.0
529,2020-02-01,Noname,Malaysia,8.0,0.0,0.0
530,2020-02-01,Noname,Germany,8.0,0.0,0.0
531,2020-02-01,Macau,Macau,7.0,0.0,0.0
532,2020-02-01,Noname,France,6.0,0.0,0.0
533,2020-02-01,Noname,Vietnam,6.0,0.0,1.0
534,2020-02-01,New South Wales,Australia,4.0,0.0,2.0
535,2020-02-01,Victoria,Australia,4.0,0.0,0.0
536,2020-02-01,Noname,United Arab Emirates,4.0,0.0,0.0
537,2020-02-01,Queensland,Australia,3.0,0.0,0.0
538,2020-02-01,Ontario,Canada,3.0,0.0,0.0
539,2020-02-01,Noname,Italy,2.0,0.0,0.0
540,2020-02-01,Noname,Russia,2.0,0.0,0.0
541,2020-02-01,Noname,UK,2.0,0.0,0.0
542,2020-02-01,"Chicago, IL",US,2.0,0.0,0.0
543,2020-02-01,South Australia,Australia,1.0,0.0,0.0
544,2020-02-01,Noname,Cambodia,1.0,0.0,0.0
545,2020-02-01,British Columbia,Canada,1.0,0.0,0.0
546,2020-02-01,Noname,Finland,1.0,0.0,0.0
547,2020-02-01,Noname,India,1.0,0.0,0.0
548,2020-02-01,Tibet,Mainland China,1.0,0.0,0.0
549,2020-02-01,Noname,Nepal,1.0,0.0,0.0
550,2020-02-01,Noname,Philippines,1.0,0.0,0.0
551,2020-02-01,Noname,Spain,1.0,0.0,0.0
552,2020-02-01,Noname,Sri Lanka,1.0,0.0,0.0
553,2020-02-01,Noname,Sweden,1.0,0.0,0.0
554,2020-02-01,"Boston, MA",US,1.0,0.0,0.0
555,2020-02-01,"Los Angeles, CA",US,1.0,0.0,0.0
556,2020-02-01,"Orange, CA",US,1.0,0.0,0.0
557,2020-02-01,"Santa Clara, CA",US,1.0,0.0,0.0
558,2020-02-01,"Seattle, WA",US,1.0,0.0,0.0
559,2020-02-01,"Tempe, AZ",US,1.0,0.0,0.0
560,2020-02-02,Hubei,Mainland China,11177.0,350.0,295.0
561,2020-02-02,Zhejiang,Mainland China,661.0,0.0,32.0
562,2020-02-02,Guangdong,Mainland China,632.0,0.0,15.0
563,2020-02-02,Henan,Mainland China,493.0,2.0,10.0
564,2020-02-02,Hunan,Mainland China,463.0,0.0,16.0
565,2020-02-02,Anhui,Mainland China,340.0,0.0,7.0
566,2020-02-02,Jiangxi,Mainland China,333.0,0.0,12.0
567,2020-02-02,Chongqing,Mainland China,300.0,2.0,7.0
568,2020-02-02,Jiangsu,Mainland China,236.0,0.0,7.0
569,2020-02-02,Sichuan,Mainland China,231.0,1.0,11.0
570,2020-02-02,Shandong,Mainland China,230.0,0.0,6.0
571,2020-02-02,Beijing,Mainland China,191.0,1.0,9.0
572,2020-02-02,Shanghai,Mainland China,182.0,1.0,10.0
573,2020-02-02,Fujian,Mainland China,159.0,0.0,0.0
574,2020-02-02,Shaanxi,Mainland China,116.0,0.0,0.0
575,2020-02-02,Guangxi,Mainland China,111.0,0.0,2.0
576,2020-02-02,Yunnan,Mainland China,105.0,0.0,3.0
577,2020-02-02,Hebei,Mainland China,104.0,1.0,3.0
578,2020-02-02,Heilongjiang,Mainland China,95.0,2.0,2.0
579,2020-02-02,Liaoning,Mainland China,70.0,0.0,1.0
580,2020-02-02,Shanxi,Mainland China,66.0,0.0,3.0
581,2020-02-02,Hainan,Mainland China,64.0,1.0,4.0
582,2020-02-02,Gansu,Mainland China,51.0,0.0,3.0
583,2020-02-02,Tianjin,Mainland China,48.0,0.0,1.0
584,2020-02-02,Guizhou,Mainland China,38.0,0.0,2.0
585,2020-02-02,Ningxia,Mainland China,28.0,0.0,0.0
586,2020-02-02,Inner Mongolia,Mainland China,27.0,0.0,1.0
587,2020-02-02,Jilin,Mainland China,23.0,0.0,1.0
588,2020-02-02,Xinjiang,Mainland China,21.0,0.0,0.0
589,2020-02-02,Noname,Japan,20.0,0.0,1.0
590,2020-02-02,Noname,Thailand,19.0,0.0,5.0
591,2020-02-02,Noname,Singapore,18.0,0.0,0.0
592,2020-02-02,Hong Kong,Hong Kong,15.0,0.0,0.0
593,2020-02-02,Noname,South Korea,15.0,0.0,0.0
594,2020-02-02,Qinghai,Mainland China,11.0,0.0,0.0
595,2020-02-02,Noname,Germany,10.0,0.0,0.0
596,2020-02-02,Taiwan,Taiwan,10.0,0.0,0.0
597,2020-02-02,Macau,Macau,8.0,0.0,0.0
598,2020-02-02,Noname,Malaysia,8.0,0.0,0.0
599,2020-02-02,Noname,France,6.0,0.0,0.0
600,2020-02-02,Noname,Vietnam,6.0,0.0,1.0
601,2020-02-02,Noname,United Arab Emirates,5.0,0.0,0.0
602,2020-02-02,New South Wales,Australia,4.0,0.0,2.0
603,2020-02-02,Victoria,Australia,4.0,0.0,0.0
604,2020-02-02,Ontario,Canada,3.0,0.0,0.0
605,2020-02-02,Queensland,Australia,2.0,0.0,0.0
606,2020-02-02,South Australia,Australia,2.0,0.0,0.0
607,2020-02-02,Noname,India,2.0,0.0,0.0
608,2020-02-02,Noname,Italy,2.0,0.0,0.0
609,2020-02-02,Noname,Philippines,2.0,1.0,0.0
610,2020-02-02,Noname,Russia,2.0,0.0,0.0
611,2020-02-02,Noname,UK,2.0,0.0,0.0
612,2020-02-02,"Chicago, IL",US,2.0,0.0,0.0
613,2020-02-02,Noname,Cambodia,1.0,0.0,0.0
614,2020-02-02,British Columbia,Canada,1.0,0.0,0.0
615,2020-02-02,Noname,Finland,1.0,0.0,0.0
616,2020-02-02,Tibet,Mainland China,1.0,0.0,0.0
617,2020-02-02,Noname,Nepal,1.0,0.0,0.0
618,2020-02-02,Noname,Spain,1.0,0.0,0.0
619,2020-02-02,Noname,Sri Lanka,1.0,0.0,0.0
620,2020-02-02,Noname,Sweden,1.0,0.0,0.0
621,2020-02-02,"Boston, MA",US,1.0,0.0,0.0
622,2020-02-02,"Los Angeles, CA",US,1.0,0.0,0.0
623,2020-02-02,"Orange, CA",US,1.0,0.0,0.0
624,2020-02-02,"Santa Clara, CA",US,1.0,0.0,0.0
625,2020-02-02,"Seattle, WA",US,1.0,0.0,0.0
626,2020-02-02,"Tempe, AZ",US,1.0,0.0,0.0
627,2020-02-03,Hubei,Mainland China,13522.0,414.0,386.0
628,2020-02-03,Guangdong,Mainland China,725.0,0.0,21.0
629,2020-02-03,Zhejiang,Mainland China,724.0,0.0,43.0
630,2020-02-03,Henan,Mainland China,566.0,2.0,16.0
631,2020-02-03,Hunan,Mainland China,521.0,0.0,22.0
632,2020-02-03,Anhui,Mainland China,408.0,0.0,14.0
633,2020-02-03,Jiangxi,Mainland China,391.0,0.0,18.0
634,2020-02-03,Chongqing,Mainland China,337.0,2.0,9.0
635,2020-02-03,Jiangsu,Mainland China,271.0,0.0,8.0
636,2020-02-03,Shandong,Mainland China,259.0,0.0,7.0
637,2020-02-03,Sichuan,Mainland China,254.0,1.0,14.0
638,2020-02-03,Beijing,Mainland China,212.0,1.0,12.0
639,2020-02-03,Shanghai,Mainland China,203.0,1.0,10.0
640,2020-02-03,Fujian,Mainland China,179.0,0.0,1.0
641,2020-02-03,Shaanxi,Mainland China,128.0,0.0,0.0
642,2020-02-03,Guangxi,Mainland China,127.0,0.0,7.0
643,2020-02-03,Heilongjiang,Mainland China,121.0,2.0,2.0
644,2020-02-03,Yunnan,Mainland China,117.0,0.0,5.0
645,2020-02-03,Hebei,Mainland China,113.0,1.0,3.0
646,2020-02-03,Liaoning,Mainland China,74.0,0.0,1.0
647,2020-02-03,Shanxi,Mainland China,74.0,0.0,2.0
648,2020-02-03,Hainan,Mainland China,72.0,1.0,4.0
649,2020-02-03,Tianjin,Mainland China,60.0,0.0,1.0
650,2020-02-03,Gansu,Mainland China,55.0,0.0,3.0
651,2020-02-03,Guizhou,Mainland China,46.0,0.0,2.0
652,2020-02-03,Inner Mongolia,Mainland China,34.0,0.0,1.0
653,2020-02-03,Jilin,Mainland China,31.0,0.0,1.0
654,2020-02-03,Ningxia,Mainland China,31.0,0.0,1.0
655,2020-02-03,Xinjiang,Mainland China,24.0,0.0,0.0
656,2020-02-03,Noname,Japan,20.0,0.0,1.0
657,2020-02-03,Noname,Thailand,19.0,0.0,5.0
658,2020-02-03,Noname,Singapore,18.0,0.0,0.0
659,2020-02-03,Hong Kong,Hong Kong,15.0,0.0,0.0
660,2020-02-03,Noname,South Korea,15.0,0.0,0.0
661,2020-02-03,Qinghai,Mainland China,13.0,0.0,0.0
662,2020-02-03,Noname,Germany,12.0,0.0,0.0
663,2020-02-03,Taiwan,Taiwan,10.0,0.0,0.0
664,2020-02-03,Macau,Macau,8.0,0.0,0.0
665,2020-02-03,Noname,Malaysia,8.0,0.0,0.0
666,2020-02-03,Noname,Vietnam,8.0,0.0,1.0
667,2020-02-03,Noname,France,6.0,0.0,0.0
668,2020-02-03,Noname,United Arab Emirates,5.0,0.0,0.0
669,2020-02-03,New South Wales,Australia,4.0,0.0,2.0
670,2020-02-03,Victoria,Australia,4.0,0.0,0.0
671,2020-02-03,Ontario,Canada,3.0,0.0,0.0
672,2020-02-03,Noname,India,3.0,0.0,0.0
673,2020-02-03,Queensland,Australia,2.0,0.0,0.0
674,2020-02-03,South Australia,Australia,2.0,0.0,0.0
675,2020-02-03,Noname,Italy,2.0,0.0,0.0
676,2020-02-03,Noname,Philippines,2.0,1.0,0.0
677,2020-02-03,Noname,Russia,2.0,0.0,0.0
678,2020-02-03,Noname,UK,2.0,0.0,0.0
679,2020-02-03,"Chicago, IL",US,2.0,0.0,0.0
680,2020-02-03,"San Benito, CA",US,2.0,0.0,0.0
681,2020-02-03,"Santa Clara, CA",US,2.0,0.0,0.0
682,2020-02-03,Noname,Cambodia,1.0,0.0,0.0
683,2020-02-03,British Columbia,Canada,1.0,0.0,0.0
684,2020-02-03,Noname,Finland,1.0,0.0,0.0
685,2020-02-03,Tibet,Mainland China,1.0,0.0,0.0
686,2020-02-03,Noname,Nepal,1.0,0.0,0.0
687,2020-02-03,Noname,Spain,1.0,0.0,0.0
688,2020-02-03,Noname,Sri Lanka,1.0,0.0,0.0
689,2020-02-03,Noname,Sweden,1.0,0.0,0.0
690,2020-02-03,"Boston, MA",US,1.0,0.0,0.0
691,2020-02-03,"Los Angeles, CA",US,1.0,0.0,0.0
692,2020-02-03,"Orange, CA",US,1.0,0.0,0.0
693,2020-02-03,"Seattle, WA",US,1.0,0.0,0.0
694,2020-02-03,"Tempe, AZ",US,1.0,0.0,0.0
695,2020-02-04,Hubei,Mainland China,16678.0,479.0,522.0
696,2020-02-04,Zhejiang,Mainland China,829.0,0.0,62.0
697,2020-02-04,Guangdong,Mainland China,813.0,0.0,30.0
698,2020-02-04,Henan,Mainland China,675.0,2.0,27.0
699,2020-02-04,Hunan,Mainland China,593.0,0.0,31.0
700,2020-02-04,Anhui,Mainland China,480.0,0.0,20.0
701,2020-02-04,Jiangxi,Mainland China,476.0,0.0,20.0
702,2020-02-04,Chongqing,Mainland China,366.0,2.0,9.0
703,2020-02-04,Jiangsu,Mainland China,308.0,0.0,12.0
704,2020-02-04,Sichuan,Mainland China,282.0,1.0,14.0
705,2020-02-04,Shandong,Mainland China,275.0,0.0,11.0
706,2020-02-04,Beijing,Mainland China,228.0,1.0,23.0
707,2020-02-04,Shanghai,Mainland China,219.0,1.0,12.0
708,2020-02-04,Fujian,Mainland China,194.0,0.0,3.0
709,2020-02-04,Heilongjiang,Mainland China,155.0,2.0,4.0
710,2020-02-04,Shaanxi,Mainland China,142.0,0.0,2.0
711,2020-02-04,Guangxi,Mainland China,139.0,0.0,10.0
712,2020-02-04,Hebei,Mainland China,126.0,1.0,4.0
713,2020-02-04,Yunnan,Mainland China,122.0,0.0,5.0
714,2020-02-04,Liaoning,Mainland China,81.0,0.0,2.0
715,2020-02-04,Shanxi,Mainland China,81.0,0.0,4.0
716,2020-02-04,Hainan,Mainland China,80.0,1.0,5.0
717,2020-02-04,Tianjin,Mainland China,67.0,0.0,2.0
718,2020-02-04,Guizhou,Mainland China,58.0,0.0,2.0
719,2020-02-04,Gansu,Mainland China,57.0,0.0,4.0
720,2020-02-04,Jilin,Mainland China,42.0,0.0,1.0
721,2020-02-04,Inner Mongolia,Mainland China,35.0,0.0,1.0
722,2020-02-04,Ningxia,Mainland China,34.0,0.0,1.0
723,2020-02-04,Xinjiang,Mainland China,29.0,0.0,0.0
724,2020-02-04,Noname,Thailand,25.0,0.0,5.0
725,2020-02-04,Noname,Singapore,24.0,0.0,0.0
726,2020-02-04,Noname,Japan,22.0,0.0,1.0
727,2020-02-04,Hong Kong,Hong Kong,17.0,1.0,0.0
728,2020-02-04,Noname,South Korea,16.0,0.0,0.0
729,2020-02-04,Qinghai,Mainland China,15.0,0.0,0.0
730,2020-02-04,Noname,Germany,12.0,0.0,0.0
731,2020-02-04,Taiwan,Taiwan,11.0,0.0,0.0
732,2020-02-04,Macau,Macau,10.0,0.0,0.0
733,2020-02-04,Noname,Malaysia,10.0,0.0,0.0
734,2020-02-04,Noname,Vietnam,8.0,0.0,1.0
735,2020-02-04,Noname,France,6.0,0.0,0.0
736,2020-02-04,Noname,United Arab Emirates,5.0,0.0,0.0
737,2020-02-04,New South Wales,Australia,4.0,0.0,2.0
738,2020-02-04,Victoria,Australia,4.0,0.0,0.0
739,2020-02-04,Queensland,Australia,3.0,0.0,0.0
740,2020-02-04,Noname,India,3.0,0.0,0.0
741,2020-02-04,South Australia,Australia,2.0,0.0,0.0
742,2020-02-04,"Toronto, ON",Canada,2.0,0.0,0.0
743,2020-02-04,Noname,Italy,2.0,0.0,0.0
744,2020-02-04,Noname,Philippines,2.0,1.0,0.0
745,2020-02-04,Noname,Russia,2.0,0.0,0.0
746,2020-02-04,Noname,UK,2.0,0.0,0.0
747,2020-02-04,"Chicago, IL",US,2.0,0.0,0.0
748,2020-02-04,"San Benito, CA",US,2.0,0.0,0.0
749,2020-02-04,"Santa Clara, CA",US,2.0,0.0,0.0
750,2020-02-04,Noname,Belgium,1.0,0.0,0.0
751,2020-02-04,Noname,Cambodia,1.0,0.0,0.0
752,2020-02-04,British Columbia,Canada,1.0,0.0,0.0
753,2020-02-04,"London, ON",Canada,1.0,0.0,0.0
754,2020-02-04,Noname,Finland,1.0,0.0,0.0
755,2020-02-04,Tibet,Mainland China,1.0,0.0,0.0
756,2020-02-04,Noname,Nepal,1.0,0.0,0.0
757,2020-02-04,Noname,Spain,1.0,0.0,0.0
758,2020-02-04,Noname,Sri Lanka,1.0,0.0,0.0
759,2020-02-04,Noname,Sweden,1.0,0.0,0.0
760,2020-02-04,"Boston, MA",US,1.0,0.0,0.0
761,2020-02-04,"Los Angeles, CA",US,1.0,0.0,0.0
762,2020-02-04,"Orange, CA",US,1.0,0.0,0.0
763,2020-02-04,"Seattle, WA",US,1.0,0.0,0.0
764,2020-02-04,"Tempe, AZ",US,1.0,0.0,0.0
765,2020-02-05,Hubei,Mainland China,19665.0,549.0,633.0
766,2020-02-05,Guangdong,Mainland China,895.0,0.0,49.0
767,2020-02-05,Zhejiang,Mainland China,895.0,0.0,78.0
768,2020-02-05,Henan,Mainland China,764.0,2.0,47.0
769,2020-02-05,Hunan,Mainland China,661.0,0.0,54.0
770,2020-02-05,Jiangxi,Mainland China,548.0,0.0,27.0
771,2020-02-05,Anhui,Mainland China,530.0,0.0,23.0
772,2020-02-05,Chongqing,Mainland China,389.0,2.0,15.0
773,2020-02-05,Jiangsu,Mainland China,341.0,0.0,23.0
774,2020-02-05,Shandong,Mainland China,307.0,0.0,15.0
775,2020-02-05,Sichuan,Mainland China,301.0,1.0,24.0
776,2020-02-05,Beijing,Mainland China,253.0,1.0,24.0
777,2020-02-05,Shanghai,Mainland China,243.0,1.0,15.0
778,2020-02-05,Fujian,Mainland China,205.0,0.0,11.0
779,2020-02-05,Heilongjiang,Mainland China,190.0,2.0,7.0
780,2020-02-05,Shaanxi,Mainland China,165.0,0.0,6.0
781,2020-02-05,Guangxi,Mainland China,150.0,0.0,13.0
782,2020-02-05,Hebei,Mainland China,135.0,1.0,6.0
783,2020-02-05,Yunnan,Mainland China,128.0,0.0,5.0
784,2020-02-05,Hainan,Mainland China,99.0,1.0,5.0
785,2020-02-05,Liaoning,Mainland China,89.0,0.0,4.0
786,2020-02-05,Shanxi,Mainland China,81.0,0.0,5.0
787,2020-02-05,Tianjin,Mainland China,69.0,1.0,2.0
788,2020-02-05,Guizhou,Mainland China,64.0,1.0,9.0
789,2020-02-05,Gansu,Mainland China,62.0,0.0,6.0
790,2020-02-05,Jilin,Mainland China,54.0,0.0,2.0
791,2020-02-05,Inner Mongolia,Mainland China,42.0,0.0,3.0
792,2020-02-05,Ningxia,Mainland China,34.0,0.0,1.0
793,2020-02-05,Xinjiang,Mainland China,32.0,0.0,0.0
794,2020-02-05,Noname,Singapore,28.0,0.0,0.0
795,2020-02-05,Noname,Thailand,25.0,0.0,5.0
796,2020-02-05,Noname,Japan,22.0,0.0,1.0
797,2020-02-05,Hong Kong,Hong Kong,21.0,1.0,0.0
798,2020-02-05,Noname,South Korea,19.0,0.0,0.0
799,2020-02-05,Qinghai,Mainland China,17.0,0.0,3.0
800,2020-02-05,Noname,Germany,12.0,0.0,0.0
801,2020-02-05,Noname,Malaysia,12.0,0.0,0.0
802,2020-02-05,Taiwan,Taiwan,11.0,0.0,0.0
803,2020-02-05,Macau,Macau,10.0,0.0,0.0
804,2020-02-05,Noname,Vietnam,8.0,0.0,1.0
805,2020-02-05,Noname,France,6.0,0.0,0.0
806,2020-02-05,Noname,United Arab Emirates,5.0,0.0,0.0
807,2020-02-05,New South Wales,Australia,4.0,0.0,2.0
808,2020-02-05,Victoria,Australia,4.0,0.0,0.0
809,2020-02-05,Queensland,Australia,3.0,0.0,0.0
810,2020-02-05,Noname,India,3.0,0.0,0.0
811,2020-02-05,South Australia,Australia,2.0,0.0,0.0
812,2020-02-05,British Columbia,Canada,2.0,0.0,0.0
813,2020-02-05,"Toronto, ON",Canada,2.0,0.0,0.0
814,2020-02-05,Noname,Italy,2.0,0.0,0.0
815,2020-02-05,Noname,Philippines,2.0,1.0,0.0
816,2020-02-05,Noname,Russia,2.0,0.0,0.0
817,2020-02-05,Noname,UK,2.0,0.0,0.0
818,2020-02-05,"Chicago, IL",US,2.0,0.0,0.0
819,2020-02-05,"San Benito, CA",US,2.0,0.0,0.0
820,2020-02-05,"Santa Clara, CA",US,2.0,0.0,0.0
821,2020-02-05,Noname,Belgium,1.0,0.0,0.0
822,2020-02-05,Noname,Cambodia,1.0,0.0,0.0
823,2020-02-05,"London, ON",Canada,1.0,0.0,0.0
824,2020-02-05,Noname,Finland,1.0,0.0,0.0
825,2020-02-05,Tibet,Mainland China,1.0,0.0,0.0
826,2020-02-05,Noname,Nepal,1.0,0.0,0.0
827,2020-02-05,Noname,Spain,1.0,0.0,0.0
828,2020-02-05,Noname,Sri Lanka,1.0,0.0,0.0
829,2020-02-05,Noname,Sweden,1.0,0.0,0.0
830,2020-02-05,"Boston, MA",US,1.0,0.0,0.0
831,2020-02-05,"Los Angeles, CA",US,1.0,0.0,0.0
832,2020-02-05,"Madison, WI",US,1.0,0.0,0.0
833,2020-02-05,"Orange, CA",US,1.0,0.0,0.0
834,2020-02-05,"Seattle, WA",US,1.0,0.0,0.0
835,2020-02-05,"Tempe, AZ",US,1.0,0.0,0.0
836,2020-02-06,Hubei,Mainland China,22112.0,618.0,817.0
837,2020-02-06,Guangdong,Mainland China,970.0,0.0,69.0
838,2020-02-06,Zhejiang,Mainland China,954.0,0.0,94.0
839,2020-02-06,Henan,Mainland China,851.0,2.0,56.0
840,2020-02-06,Hunan,Mainland China,711.0,0.0,81.0
841,2020-02-06,Jiangxi,Mainland China,600.0,0.0,37.0
842,2020-02-06,Anhui,Mainland China,591.0,0.0,34.0
843,2020-02-06,Chongqing,Mainland China,411.0,2.0,24.0
844,2020-02-06,Jiangsu,Mainland China,373.0,0.0,34.0
845,2020-02-06,Shandong,Mainland China,347.0,0.0,27.0
846,2020-02-06,Sichuan,Mainland China,321.0,1.0,31.0
847,2020-02-06,Beijing,Mainland China,274.0,1.0,31.0
848,2020-02-06,Shanghai,Mainland China,257.0,1.0,25.0
849,2020-02-06,Heilongjiang,Mainland China,227.0,3.0,8.0
850,2020-02-06,Fujian,Mainland China,215.0,0.0,14.0
851,2020-02-06,Shaanxi,Mainland China,173.0,0.0,9.0
852,2020-02-06,Guangxi,Mainland China,168.0,0.0,14.0
853,2020-02-06,Hebei,Mainland China,157.0,1.0,13.0
854,2020-02-06,Yunnan,Mainland China,133.0,0.0,7.0
855,2020-02-06,Hainan,Mainland China,106.0,1.0,8.0
856,2020-02-06,Shanxi,Mainland China,96.0,0.0,12.0
857,2020-02-06,Liaoning,Mainland China,94.0,0.0,5.0
858,2020-02-06,Tianjin,Mainland China,79.0,1.0,2.0
859,2020-02-06,Guizhou,Mainland China,71.0,1.0,6.0
860,2020-02-06,Gansu,Mainland China,62.0,0.0,6.0
861,2020-02-06,Jilin,Mainland China,59.0,0.0,4.0
862,2020-02-06,Inner Mongolia,Mainland China,46.0,0.0,4.0
863,2020-02-06,Noname,Japan,45.0,0.0,1.0
864,2020-02-06,Ningxia,Mainland China,40.0,0.0,1.0
865,2020-02-06,Xinjiang,Mainland China,36.0,0.0,0.0
866,2020-02-06,Noname,Singapore,28.0,0.0,0.0
867,2020-02-06,Noname,Thailand,25.0,0.0,5.0
868,2020-02-06,Hong Kong,Hong Kong,24.0,1.0,0.0
869,2020-02-06,Noname,South Korea,23.0,0.0,0.0
870,2020-02-06,Qinghai,Mainland China,18.0,0.0,3.0
871,2020-02-06,Taiwan,Taiwan,16.0,0.0,1.0
872,2020-02-06,Noname,Germany,12.0,0.0,0.0
873,2020-02-06,Noname,Malaysia,12.0,0.0,0.0
874,2020-02-06,Macau,Macau,10.0,0.0,1.0
875,2020-02-06,Noname,Vietnam,10.0,0.0,1.0
876,2020-02-06,Noname,France,6.0,0.0,0.0
877,2020-02-06,Noname,United Arab Emirates,5.0,0.0,0.0
